TC_ID,Total_A,Can_A,Grass_A,Soil_A,Water_A,Build_A,Road_A,Paved_A,Perv_A,Imperv_A,Can_P,Grass_P,Soil_P,Water_P,Build_P,Road_P,Paved_P,Perv_P,Imperv_P
95,63443680.750000000000000,12076971.250000000000000,21244112.000000000000000,7369080.000000000000000,3907341.000000000000000,4331444.500000000000000,4822498.750000000000000,9692233.250000000000000,44597504.250000000000000,18846176.500000000000000,19.035735485759943,33.484992908454480,11.615152073281939,6.158755220077612,6.827227627394554,7.601227881155051,15.276908803876420,70.294635687573972,29.705364312426024
96,52263007.750000000000000,11679394.750000000000000,11834082.500000000000000,3853760.250000000000000,6017951.500000000000000,3313748.750000000000000,4019883.500000000000000,11544186.500000000000000,33385189.000000000000000,18877818.750000000000000,22.347345192738167,22.643324618070800,7.373781984447690,11.514743906027872,6.340524383616248,7.691642086940548,22.088637828158674,63.879195701284530,36.120804298715470
97,21287287.500000000000000,3407435.750000000000000,6514120.000000000000000,38720.250000000000000,7274.750000000000000,4404193.500000000000000,2594738.000000000000000,4320805.250000000000000,9967550.750000000000000,11319736.750000000000000,16.006904355475069,30.600986621710259,0.181893771106347,0.034174152061412,20.689312811695711,12.189143403075663,20.297584884875537,46.823958900353084,53.176041099646909
99,59105686.250000000000000,18454375.000000000000000,21425395.500000000000000,628482.000000000000000,931175.500000000000000,5334778.500000000000000,5637659.000000000000000,6693820.750000000000000,41439428.000000000000000,17666258.250000000000000,31.222672759340476,36.249296572544239,1.063319013574604,1.575441483009598,9.025829557980980,9.538268409835103,11.325172203715002,70.110729828468905,29.889270171531084
100,47872531.750000000000000,21476369.750000000000000,13054301.000000000000000,55355.000000000000000,2496099.250000000000000,3657008.500000000000000,3965937.250000000000000,3167461.000000000000000,37082125.000000000000000,10790406.750000000000000,44.861570852684224,27.268875329535920,0.115629982322796,5.214053150635803,7.639053892318949,8.284369146614019,6.616447645888292,77.460129315178733,22.539870684821260
101,23625817.750000000000000,8061945.000000000000000,6524900.250000000000000,41062.750000000000000,181143.000000000000000,2968039.500000000000000,2451766.750000000000000,3396960.500000000000000,14809051.000000000000000,8816766.750000000000000,34.123453779710971,27.617669445536968,0.173804565981637,0.766716318210827,12.562695316652055,10.377489473353785,14.378171100553757,62.681644109440406,37.318355890559594
102,25425173.250000000000000,8698242.000000000000000,8773936.500000000000000,19673.250000000000000,30849.000000000000000,3095202.000000000000000,2333135.750000000000000,2474134.750000000000000,17522700.750000000000000,7902472.500000000000000,34.211141511100621,34.508856296583943,0.077377053861373,0.121332506554306,12.173769553369711,9.176479259585774,9.731043818944283,68.918707368100243,31.081292631899764
103,24171866.500000000000000,7076024.250000000000000,7337406.750000000000000,47515.000000000000000,214345.500000000000000,3438164.750000000000000,2696167.250000000000000,3362243.000000000000000,14675291.500000000000000,9496575.000000000000000,29.273801632157781,30.355151721527175,0.196571497695472,0.886756097217399,14.223828143350040,11.154154148584263,13.909736759467872,60.712280948597829,39.287719051402178
104,28058463.000000000000000,5129318.750000000000000,8020447.250000000000000,309085.250000000000000,55214.750000000000000,3780764.250000000000000,3721314.250000000000000,7042318.500000000000000,13514066.000000000000000,14544397.000000000000000,18.280825824279827,28.584770484398948,1.101575841841372,0.196784656379788,13.474594991179668,13.262715958461445,25.098732243458954,48.163956806899940,51.836043193100068
105,27647815.250000000000000,12518036.000000000000000,9135169.500000000000000,211737.000000000000000,124205.000000000000000,1703450.000000000000000,1841395.000000000000000,2113822.750000000000000,21989147.500000000000000,5658667.750000000000000,45.276763776117896,33.041198436104281,0.765836280680442,0.449239836409859,6.161246321262220,6.660182670310631,7.645532679114672,79.533038329312475,20.466961670687525
106,21408177.250000000000000,6917594.750000000000000,8211508.500000000000000,36624.250000000000000,24265.250000000000000,2164687.250000000000000,1890458.750000000000000,2163038.500000000000000,15189992.750000000000000,6218184.500000000000000,32.312861899534205,38.356878327882868,0.171075984528295,0.113345707654770,10.111497231741202,8.830545113316454,10.103795735342205,70.954161919600139,29.045838080399861
107,18464687.500000000000000,3053627.250000000000000,6633856.750000000000000,48099.500000000000000,117406.500000000000000,2624346.250000000000000,1536929.750000000000000,4450421.500000000000000,9852990.000000000000000,8611697.500000000000000,16.537660060588625,35.927262511212284,0.260494525022425,0.635843417333762,14.212784538054054,8.323616362313199,24.102338585475653,53.361260514157095,46.638739485842912
108,122406107.500000000000000,10499714.500000000000000,55769502.000000000000000,1706135.500000000000000,910477.750000000000000,7570032.250000000000000,26454528.500000000000000,19495717.000000000000000,68885829.750000000000000,53520277.750000000000000,8.577770108407377,45.561045228074100,1.393832003031385,0.743817256013962,6.184358284573341,21.612098481278803,15.927078638621033,56.276464595526818,43.723535404473182
109,22889184.000000000000000,3904169.750000000000000,6413375.000000000000000,63698.250000000000000,2636.750000000000000,3385403.500000000000000,4330967.750000000000000,4788933.000000000000000,10383879.750000000000000,12505304.250000000000000,17.056832388607653,28.019238256811601,0.278289737196398,0.011519633028421,14.790407119799465,18.921459803896898,20.922253060659568,45.365880015644073,54.634119984355934
110,92332284.500000000000000,18150956.250000000000000,32737954.250000000000000,632477.500000000000000,986823.250000000000000,7570560.500000000000000,5781785.500000000000000,26471727.250000000000000,52508211.250000000000000,39824073.250000000000000,19.658298663670561,35.456670900415119,0.685001463383049,1.068773783020607,8.199256133427522,6.261932682928473,28.670066373154668,56.868744810489332,43.131255189510668
111,56253191.000000000000000,10451446.750000000000000,23445156.250000000000000,1153815.000000000000000,97548.500000000000000,1875048.250000000000000,8397038.000000000000000,10833138.250000000000000,35147966.500000000000000,21105224.500000000000000,18.579295794970989,41.677913436057345,2.051110309457822,0.173409718214919,3.333230020675627,14.927220750908157,19.257819969715140,62.481729258701080,37.518270741298927
112,51480133.250000000000000,8700993.000000000000000,12653039.000000000000000,2442419.000000000000000,708150.750000000000000,7194324.250000000000000,4161844.750000000000000,15619362.500000000000000,24504601.750000000000000,26975531.500000000000000,16.901652056232781,24.578489217488574,4.744391371597702,1.375580646928493,13.974952658072230,8.084370585812344,30.340563463867881,47.600113292247549,52.399886707752451
113,30643327.500000000000000,5650092.250000000000000,9225829.250000000000000,258580.500000000000000,4454.000000000000000,4961229.500000000000000,2724215.250000000000000,7818926.750000000000000,15138956.000000000000000,15504371.500000000000000,18.438246466543166,30.107139147992335,0.843839494911249,0.014534975028414,16.190244026207662,8.890076477497425,25.515919411819748,49.403760084475159,50.596239915524841
114,16952653.750000000000000,4004008.000000000000000,6231280.250000000000000,50868.750000000000000,490.750000000000000,2344639.750000000000000,1432844.750000000000000,2888521.500000000000000,10286647.750000000000000,6666006.000000000000000,23.618768241520886,36.756960543714285,0.300063640478707,0.002894827011966,13.830517537704090,8.452038076929401,17.038757132640665,60.678687252725851,39.321312747274156
115,46864212.750000000000000,8428780.250000000000000,12858971.500000000000000,222143.000000000000000,185111.750000000000000,6525260.000000000000000,6983859.500000000000000,11660086.750000000000000,21695006.500000000000000,25169206.250000000000000,17.985536842289111,27.438786966500363,0.474014150595115,0.394995966298399,13.923758913457904,14.902329709998169,24.880577450860944,46.293333925682987,53.706666074317020
116,24854912.500000000000000,6348721.500000000000000,6966971.750000000000000,3333.750000000000000,548780.000000000000000,3787311.750000000000000,2815900.250000000000000,4383893.500000000000000,13867807.000000000000000,10987105.500000000000000,25.543125529007593,28.030562368706789,0.013412841425211,2.207933743480288,15.237678869318088,11.329350887877798,17.637935760184227,55.795034482619890,44.204965517380117
117,40978087.750000000000000,11802448.000000000000000,11660562.750000000000000,827672.750000000000000,1519059.000000000000000,5034147.000000000000000,4335651.750000000000000,5798546.500000000000000,25809742.500000000000000,15168345.250000000000000,28.801851545647100,28.455604910456078,2.019793493170017,3.707003140965258,12.284972960945451,10.580415017047740,14.150358931768356,62.984253090238454,37.015746909761546
118,8864078.750000000000000,1391273.750000000000000,2132284.750000000000000,30530.000000000000000,0.000000000000000,1583223.500000000000000,1405529.500000000000000,2321237.250000000000000,3554088.500000000000000,5309990.250000000000000,15.695638421533653,24.055345288984487,0.344423835359089,0.000000000000000,17.861117265006250,15.856464497227080,26.187010691889441,40.095407545877229,59.904592454122771
119,217693439.750000000000000,65746713.500000000000000,79338231.000000000000000,4088566.250000000000000,7072311.250000000000000,23885851.000000000000000,9630591.250000000000000,27931175.500000000000000,156245822.000000000000000,61447617.750000000000000,30.201513456493583,36.444934257602036,1.878130206723420,3.248747990808483,10.972241987370223,4.423923505026062,12.830508595976193,71.773325911627524,28.226674088372476
120,181400168.000000000000000,47417111.250000000000000,101608764.000000000000000,1685402.500000000000000,2133323.000000000000000,8481081.750000000000000,7728054.000000000000000,12346431.500000000000000,152844600.750000000000000,28555567.250000000000000,26.139507902771069,56.013599722796293,0.929107463671147,1.176031435648946,4.675343933529323,4.260224279395375,6.806185262187850,84.258246524887454,15.741753475112546
121,18935598.750000000000000,6440832.000000000000000,7483655.000000000000000,26730.250000000000000,4519.000000000000000,1800813.000000000000000,1359458.500000000000000,1819591.000000000000000,13955736.250000000000000,4979862.500000000000000,34.014408971356133,39.521617978940327,0.141164007290765,0.023865102232376,9.510198350606684,7.179379527145927,9.609366062427787,73.701056059819607,26.298943940180397
122,15599066.750000000000000,3822063.000000000000000,5053719.000000000000000,16772.250000000000000,1017.000000000000000,2301746.250000000000000,1978875.000000000000000,2424874.250000000000000,8893571.250000000000000,6705495.500000000000000,24.501869639092352,32.397572758639555,0.107520855374249,0.006519620797186,14.755666392670575,12.685855068861732,15.544995664564357,57.013482873903342,42.986517126096665
123,19293558.500000000000000,5597830.000000000000000,6879658.750000000000000,8521.750000000000000,1268.000000000000000,2365429.250000000000000,1775282.750000000000000,2665568.000000000000000,12487278.500000000000000,6806280.000000000000000,29.013984123250253,35.657801281189258,0.044168886729734,0.006572141681380,12.260202025458392,9.201427253557192,13.815844288133782,64.722526432850628,35.277473567149372
124,23311338.750000000000000,4115432.250000000000000,6524372.000000000000000,36398.500000000000000,214672.000000000000000,3498830.500000000000000,2682228.500000000000000,6239405.000000000000000,10890874.750000000000000,12420464.000000000000000,17.654208083609095,27.987976452017371,0.156140753606440,0.920890911938723,15.009135843817637,11.506110947832200,26.765537007178537,46.719216201171633,53.280783798828367
125,21908565.000000000000000,4025001.000000000000000,6616835.750000000000000,91397.250000000000000,2219.250000000000000,3614217.750000000000000,2348826.500000000000000,5210067.500000000000000,10735453.250000000000000,11173111.750000000000000,18.371814858709367,30.202049974519095,0.417175885321563,0.010129599998905,16.496825556580269,10.721042204270340,23.780961920600461,49.001170318548930,50.998829681451063
126,25058396.750000000000000,8853205.750000000000000,8364344.250000000000000,84651.250000000000000,32260.250000000000000,2410558.250000000000000,1706984.500000000000000,3606392.500000000000000,17334461.500000000000000,7723935.250000000000000,35.330296021432417,33.379407044467044,0.337815905959746,0.128740279443456,9.619762485403221,6.812025992844095,14.391952270450023,69.176259251302668,30.823740748697343
127,23227992.750000000000000,11237327.250000000000000,8022555.500000000000000,149836.250000000000000,115892.000000000000000,1001779.750000000000000,1057050.000000000000000,1643552.000000000000000,19525611.000000000000000,3702381.750000000000000,48.378382802792977,34.538307232767664,0.645067576921816,0.498932478786829,4.312812393141461,4.550759126614589,7.075738388974656,84.060690091269294,15.939309908730706
128,9291515.500000000000000,3146713.000000000000000,3007858.250000000000000,14395.000000000000000,103216.500000000000000,808287.500000000000000,723056.750000000000000,1487988.500000000000000,6272182.750000000000000,3019332.750000000000000,33.866520483122478,32.372095273370640,0.154926287320943,1.110868296996329,8.699199823753187,7.781903285852561,16.014486549583864,67.504410340810381,32.495589659189612
129,25774671.250000000000000,8737298.750000000000000,7889907.500000000000000,8351.250000000000000,1388.000000000000000,3694470.250000000000000,2700896.750000000000000,2742358.750000000000000,16636945.500000000000000,9137725.750000000000000,33.898778631366639,30.611088783528128,0.032400995221229,0.005385131730827,14.333724043134014,10.478879531780642,10.639742883238521,64.547653541846827,35.452346458153180
130,10451678.000000000000000,2346907.500000000000000,1892589.250000000000000,68379.500000000000000,437698.250000000000000,2013391.750000000000000,1675382.000000000000000,2017329.750000000000000,4745574.500000000000000,5706103.500000000000000,22.454839309056400,18.107994237863050,0.654244227577620,4.187827543098821,19.263813427853403,16.029789666310041,19.301491588240662,45.404905317595897,54.595094682404110
131,24720741.750000000000000,7371435.250000000000000,7999447.000000000000000,23615.000000000000000,139146.750000000000000,3189679.750000000000000,2668995.000000000000000,3328423.000000000000000,15533644.000000000000000,9187097.750000000000000,29.818827139359605,32.359251518009167,0.095527068883360,0.562874493844830,12.902848070891723,10.796581376851282,13.464090332160037,62.836480220096959,37.163519779903041
132,36416659.750000000000000,14483982.750000000000000,10448416.750000000000000,80601.750000000000000,972548.750000000000000,3865996.250000000000000,2382935.750000000000000,4182177.750000000000000,25985550.000000000000000,10431109.750000000000000,39.772957897381019,28.691310026038291,0.221332078651173,2.670614923709471,10.616010025466435,6.543531906437409,11.484243142316203,71.356214925779952,28.643785074220045
133,86609952.250000000000000,9585782.000000000000000,26180975.000000000000000,524789.000000000000000,824561.000000000000000,11693391.000000000000000,9324600.750000000000000,28475853.500000000000000,37116107.000000000000000,49493845.250000000000000,11.067760402789045,30.228598815559327,0.605922283024928,0.952039550397050,13.501209383243829,10.766200081815654,32.878269483170165,42.854321051770349,57.145678948229651
134,56089754.000000000000000,9633504.000000000000000,35554456.750000000000000,14452.500000000000000,811317.750000000000000,3487985.750000000000000,3074107.000000000000000,3513930.250000000000000,46013731.000000000000000,10076023.000000000000000,17.175158229433489,63.388505412236249,0.025766738074836,1.446463377250683,6.218579154403137,5.480692605640596,6.264834482961006,82.035893756995264,17.964106243004739
135,40437493.500000000000000,6779213.750000000000000,22295693.250000000000000,151896.250000000000000,1550623.250000000000000,3284465.000000000000000,2710913.250000000000000,3664688.750000000000000,30777426.500000000000000,9660067.000000000000000,16.764673483038706,55.136190006435491,0.375632208756955,3.834617617929262,8.122325880559337,6.703959655659666,9.062601147620587,76.111113316160413,23.888886683839591
136,444944834.250000000000000,79487730.250000000000000,336047378.500000000000000,1789629.750000000000000,5274507.000000000000000,5746130.250000000000000,5925337.000000000000000,10674121.500000000000000,422599245.500000000000000,22345588.750000000000000,17.864625933681126,75.525627590764643,0.402213850401613,1.185429427198704,1.291425320104163,1.331701492835120,2.398976385014633,94.977896802046075,5.022103197953916
137,107314102.750000000000000,41978306.750000000000000,39532739.500000000000000,592951.250000000000000,820840.500000000000000,8358877.250000000000000,6126457.500000000000000,9903930.000000000000000,82924838.000000000000000,24389264.750000000000000,39.117232194349214,36.838345088805205,0.552538049338534,0.764895273748165,7.789169396936509,5.708902504894679,9.228917491927687,77.273010606241115,22.726989393758874
138,9731655.750000000000000,1654308.500000000000000,2015930.250000000000000,0.000000000000000,22257.250000000000000,2609811.500000000000000,1309901.500000000000000,2119446.750000000000000,3692496.000000000000000,6039159.750000000000000,16.999250101916111,20.715182511465223,0.000000000000000,0.228709795863874,26.817754008612564,13.460212050760219,21.778891531382005,37.943142409245212,62.056857590754788
139,19981092.500000000000000,3740490.250000000000000,7626933.750000000000000,5067.500000000000000,256672.500000000000000,2734383.500000000000000,2070451.750000000000000,3547093.250000000000000,11629164.000000000000000,8351928.500000000000000,18.720148810681899,38.170754426966390,0.025361476105473,1.284576906893354,13.684854819625103,10.362054777535313,17.752248782192463,58.200841620647111,41.799158379352882
140,15092612.000000000000000,5070280.750000000000000,6122815.750000000000000,40244.500000000000000,3594.000000000000000,1276262.500000000000000,868964.250000000000000,1710450.250000000000000,11236935.000000000000000,3855677.000000000000000,33.594455022099559,40.568297588250459,0.266650331963745,0.023812975514112,8.456206917662760,5.757547136307486,11.333030028201877,74.453215917827876,25.546784082172124
141,91364371.750000000000000,23617665.000000000000000,35005844.500000000000000,143676.750000000000000,1417866.500000000000000,8536011.750000000000000,9432434.750000000000000,13210872.500000000000000,60185052.750000000000000,31179319.000000000000000,25.849972530457421,38.314546282643271,0.157256868567041,1.551881190492617,9.342823232405141,10.323974837598552,14.459545057835962,65.873656872160353,34.126343127839654
142,68171768.500000000000000,17843408.500000000000000,30831679.000000000000000,356013.500000000000000,1344986.750000000000000,6074071.000000000000000,5615270.250000000000000,6106339.500000000000000,50376087.750000000000000,17795680.750000000000000,26.174190420188381,45.226462036113965,0.522230107614122,1.972938035192677,8.909950751827717,8.236943787075143,8.957284861987995,73.895820599109143,26.104179400890853
143,31563934.500000000000000,3181226.500000000000000,10005008.750000000000000,196192.000000000000000,445231.750000000000000,4244395.750000000000000,4550346.750000000000000,8941533.000000000000000,13827659.000000000000000,17736275.500000000000000,10.078675394539296,31.697596983671350,0.621570165785257,1.410571137764844,13.446979336495582,14.416284985004008,28.328321996739664,43.808413681760747,56.191586318239253
144,46819931.500000000000000,18520653.000000000000000,14693566.500000000000000,189254.250000000000000,1624929.000000000000000,4881868.000000000000000,3531430.000000000000000,3378230.750000000000000,35028402.750000000000000,11791528.750000000000000,39.557197985221315,31.383143950135850,0.404217272295667,3.470592433481027,10.426901201254427,7.542578314109664,7.215368843502046,74.815151641133866,25.184848358866134
145,105154809.250000000000000,27024519.000000000000000,31920137.000000000000000,459336.500000000000000,4536894.750000000000000,9844515.750000000000000,12331546.250000000000000,19037860.000000000000000,63940887.250000000000000,41213922.000000000000000,25.699746110280735,30.355375305861248,0.436819298400277,4.314490970369004,9.361926306760905,11.727039721675878,18.104602286651954,60.806431684911267,39.193568315088740
146,45566682.750000000000000,10422876.500000000000000,17826745.750000000000000,755052.750000000000000,2130384.250000000000000,2378988.500000000000000,5600298.750000000000000,6452336.250000000000000,31135059.250000000000000,14431623.500000000000000,22.873897924904355,39.122325072039615,1.657028127640035,4.675311261274555,5.220894645880273,12.290336737317135,14.160206230944034,68.328562385858561,31.671437614141439
147,20690303.500000000000000,6524119.750000000000000,5245118.250000000000000,106980.750000000000000,4702.250000000000000,2523913.250000000000000,1292403.750000000000000,4993065.500000000000000,11880921.000000000000000,8809382.500000000000000,31.532257368771806,25.350610492494706,0.517057422574782,0.022726829502525,12.198531790507568,6.246422388149115,24.132393707999498,57.422652113343823,42.577347886656177
148,138078871.000000000000000,59505420.750000000000000,36535308.250000000000000,2875425.500000000000000,23549692.250000000000000,4377487.000000000000000,5740971.500000000000000,5494565.750000000000000,122465846.750000000000000,15613024.250000000000000,43.095239929938302,26.459738543198259,2.082451485281915,17.055246816147562,3.170280122003605,4.157748001864818,3.979295101565540,88.692676774566038,11.307323225433963
149,298825282.750000000000000,41523252.750000000000000,202421822.750000000000000,1910888.750000000000000,8430310.500000000000000,13065168.750000000000000,13280547.000000000000000,18193292.250000000000000,254286274.750000000000000,44539008.000000000000000,13.895495176269518,67.739188895655786,0.639466892631929,2.821150346589942,4.372176487131593,4.444251462855848,6.088270738865385,85.095301311147182,14.904698688852827
150,211808208.250000000000000,16865486.500000000000000,124118274.500000000000000,7562262.500000000000000,821334.500000000000000,13663056.750000000000000,28498905.250000000000000,20278888.250000000000000,149367358.000000000000000,62440850.250000000000000,7.962621769640507,58.599369460460935,3.570334956553790,0.387772743457878,6.450673872786513,13.455052325622042,9.574174871478334,70.520098930113107,29.479901069886889
151,70939851.750000000000000,14009959.750000000000000,24755052.500000000000000,251318.250000000000000,391937.000000000000000,7285562.500000000000000,7873130.250000000000000,16372891.500000000000000,39408267.500000000000000,31531584.250000000000000,19.749068266131527,34.895833426942566,0.354269488588267,0.552491991921875,10.270055998531179,11.098317878850091,23.079962949034496,55.551663173584231,44.448336826415769
152,16282931.750000000000000,2799424.750000000000000,3987092.000000000000000,11189.500000000000000,956.000000000000000,2837917.000000000000000,1956761.250000000000000,4689591.250000000000000,6798662.250000000000000,9484269.500000000000000,17.192387666919995,24.486327531281336,0.068719197327594,0.005871178573232,17.428783978044983,12.017253895325085,28.800656552527769,41.753305574102157,58.246694425897836
153,27549885.500000000000000,6963290.500000000000000,10882107.500000000000000,54814.750000000000000,18351.750000000000000,3972840.750000000000000,2640240.000000000000000,3018240.250000000000000,17918564.500000000000000,9631321.000000000000000,25.275206679171134,39.499646922307534,0.198965436716606,0.066612799534140,14.420534524544577,9.583488105603925,10.955545532122086,65.040431837729415,34.959568162270585
154,21763206.250000000000000,3959407.500000000000000,6601439.500000000000000,15755.250000000000000,20728.500000000000000,3520300.000000000000000,2437161.000000000000000,5208414.500000000000000,10597330.750000000000000,11165875.500000000000000,18.193125840545669,30.333028250375559,0.072393974578079,0.095245616670108,16.175465873738158,11.198538358749415,23.932202085343008,48.693793682169414,51.306206317830586
155,17772194.500000000000000,3453851.250000000000000,5860963.250000000000000,25463.750000000000000,144.000000000000000,2979560.000000000000000,1876450.250000000000000,3575762.000000000000000,9340422.250000000000000,8431772.250000000000000,19.434016716393689,32.978275417816299,0.143278591734971,0.000810254468012,16.765290296592241,10.558348604613798,20.119980118380994,52.556380980412975,47.443619019587032
156,19653144.750000000000000,5339487.250000000000000,6813853.000000000000000,38638.500000000000000,292.750000000000000,2755429.000000000000000,1902157.000000000000000,2803287.250000000000000,12192271.500000000000000,7460873.250000000000000,27.168615088941429,34.670548081115619,0.196602123942531,0.001489583492738,14.020295657772531,9.678639343456725,14.263810121278429,62.037254877492323,37.962745122507684
157,28743407.750000000000000,6603301.250000000000000,8379280.500000000000000,70000.500000000000000,1070070.750000000000000,3799645.500000000000000,3215169.750000000000000,5605939.500000000000000,16122653.000000000000000,12620754.750000000000000,22.973272019216299,29.152007906926070,0.243535841709653,3.722838848152930,13.219189363515882,11.185763977481063,19.503392042998101,56.091654616004952,43.908345383995048
158,19314547.000000000000000,8539591.000000000000000,6081818.250000000000000,54150.250000000000000,68427.000000000000000,1802337.250000000000000,1180501.750000000000000,1587721.500000000000000,14743986.500000000000000,4570560.500000000000000,44.213260606112065,31.488277980322295,0.280359927675239,0.354277012036575,9.331501536121971,6.111982590117179,8.220340347614675,76.336175526146178,23.663824473853825
159,12392940.500000000000000,4486771.000000000000000,3984529.500000000000000,13831.750000000000000,453.750000000000000,1474818.250000000000000,1287796.000000000000000,1144740.250000000000000,8485586.000000000000000,3907354.500000000000000,36.204248701105278,32.151606795820570,0.111609912110851,0.003661358658181,11.900470675220300,10.391367569302862,9.237034987781955,68.471126767694884,31.528873232305116
160,14963487.750000000000000,1836992.500000000000000,4034246.750000000000000,110366.500000000000000,1489507.750000000000000,1602375.250000000000000,2491930.500000000000000,3398068.500000000000000,7471113.500000000000000,7492374.250000000000000,12.276499507943930,26.960604488749624,0.737572027617692,9.954281881909518,10.708567927286872,16.653406890382225,22.709067276110144,49.928957906220759,50.071042093779241
161,1180358280.500000000000000,314903254.000000000000000,814668061.750000000000000,3226644.750000000000000,7801041.250000000000000,9798442.750000000000000,13939399.250000000000000,16021436.750000000000000,1140599001.750000000000000,39759278.750000000000000,26.678616078044282,69.018710268623394,0.273361470267586,0.660904521862250,0.830124455588974,1.180946453317146,1.357336752296372,96.631592338797518,3.368407661202492
162,294652451.750000000000000,31785223.750000000000000,211089101.500000000000000,8954208.000000000000000,3074157.750000000000000,9520549.250000000000000,11383668.500000000000000,18845543.000000000000000,254902691.000000000000000,39749760.750000000000000,10.787361028636003,71.640028870046564,3.038904969844698,1.043316535037113,3.231111498803268,3.863422290359408,6.395854807272955,86.509611403564364,13.490388596435633
163,12734178.750000000000000,2506613.000000000000000,4542163.000000000000000,0.000000000000000,2611.000000000000000,2123013.250000000000000,1238787.250000000000000,2320991.250000000000000,7051387.000000000000000,5682791.750000000000000,19.684135500296790,35.669068961357247,0.000000000000000,0.020503874268295,16.671772021419130,9.728049796693799,18.226469845964743,55.373708335922331,44.626291664077669
164,20963938.750000000000000,4224295.750000000000000,7826205.750000000000000,49749.500000000000000,3864.000000000000000,2928986.250000000000000,2127744.000000000000000,3803093.500000000000000,12104115.000000000000000,8859823.750000000000000,20.150296184203455,37.331752603026466,0.237309890060617,0.018431650874767,13.971545542700081,10.149543105300287,18.141121023834323,57.737790328165318,42.262209671834690
165,69117892.500000000000000,10908879.500000000000000,22439858.750000000000000,5497011.500000000000000,341791.000000000000000,9581554.750000000000000,5876517.750000000000000,14472279.250000000000000,39187540.750000000000000,29930351.750000000000000,15.783003655674252,32.466063327958096,7.953094779329390,0.494504371642987,13.862625730377992,8.502165701883921,20.938542433133360,56.696666134604726,43.303333865395274
166,88021789.000000000000000,11139866.250000000000000,34589904.000000000000000,1084677.500000000000000,930427.500000000000000,11046379.000000000000000,9031858.250000000000000,20198676.500000000000000,47744875.250000000000000,40276913.750000000000000,12.655805314295531,39.296979069580146,1.232282952122230,1.057042251208959,12.549596100574597,10.260934653350432,22.947359658868102,54.242109587206869,45.757890412793131
167,91144769.500000000000000,14518481.500000000000000,56798669.500000000000000,758839.500000000000000,1015052.250000000000000,5455087.500000000000000,4812517.500000000000000,7786121.750000000000000,73091042.750000000000000,18053726.750000000000000,15.929034194331908,62.316981886711552,0.832565054651874,1.113670324219757,5.985080142201688,5.280080827896548,8.542587569986667,80.192251459915099,19.807748540084901
168,28612259.750000000000000,4669534.250000000000000,11236125.000000000000000,406548.000000000000000,91659.750000000000000,4119894.000000000000000,2899306.250000000000000,5189192.500000000000000,16403867.000000000000000,12208392.750000000000000,16.320047038577581,39.270316634113463,1.420887422217674,0.320351313740607,14.399051441576544,10.133090763654206,18.136255386119931,57.331602408649317,42.668397591350683
169,22405593.500000000000000,5497183.750000000000000,6901849.000000000000000,14282.750000000000000,2281.750000000000000,3066509.000000000000000,2491303.750000000000000,4432183.500000000000000,12415597.250000000000000,9989996.250000000000000,24.534872285351423,30.804133798107159,0.063746358693868,0.010183840923473,13.686354704239367,11.119115188803189,19.781593823881526,55.412936283075922,44.587063716924078
170,627985977.750000000000000,102679021.250000000000000,483930608.500000000000000,3073058.250000000000000,8687505.250000000000000,7273550.500000000000000,10513070.250000000000000,11829163.750000000000000,598370193.250000000000000,29615784.500000000000000,16.350527700934801,77.060734737082271,0.489351412114393,1.383391597552275,1.158234539895346,1.674093152153985,1.883666860266929,95.284005447683739,4.715994552316260
171,388348805.250000000000000,62052262.500000000000000,296600345.000000000000000,1176916.000000000000000,3872759.250000000000000,6697783.500000000000000,9020107.750000000000000,8928631.250000000000000,363702282.750000000000000,24646522.500000000000000,15.978486778156503,76.374728334509285,0.303056423526875,0.997237328310282,1.724682401350068,2.322681987960101,2.299126746186893,93.653508864502939,6.346491135497062
172,15920785.250000000000000,5900096.750000000000000,3797679.250000000000000,32878.500000000000000,27553.250000000000000,2117441.250000000000000,1305837.500000000000000,2739298.750000000000000,9758207.750000000000000,6162577.500000000000000,37.059081303794358,23.853592585830526,0.206513055001480,0.173064642021976,13.299854352347351,8.202092293154950,17.205801767849358,61.292251586648341,38.707748413351659
173,19065697.750000000000000,9804047.500000000000000,4786314.500000000000000,13669.500000000000000,6150.250000000000000,1553364.250000000000000,1446197.000000000000000,1455954.750000000000000,14610181.750000000000000,4455516.000000000000000,51.422442695547296,25.104323811070589,0.071696825257812,0.032258195218688,8.147429327625840,7.585334766990104,7.636514378289669,76.630721527094380,23.369278472905613
174,41661130.000000000000000,9859391.250000000000000,11630793.250000000000000,425310.250000000000000,100104.000000000000000,5702092.250000000000000,4145592.750000000000000,9797846.250000000000000,22015598.750000000000000,19645531.250000000000000,23.665683696049530,27.917613492480882,1.020880254568227,0.240281528609522,13.686840107313461,9.950744854976328,23.517956066002050,52.844458971708164,47.155541028291843
175,31175495.500000000000000,11345669.250000000000000,8586677.500000000000000,516144.500000000000000,367770.250000000000000,3319765.000000000000000,3259571.750000000000000,3779897.250000000000000,20816261.500000000000000,10359234.000000000000000,36.392907532135297,27.543034560589426,1.655609611722130,1.179677320605859,10.648635881344692,10.455557153855020,12.124577939747581,66.771229025052705,33.228770974947295
